rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx128k_req003,128k,131072,1000,29,131072,1000,40440,0.30853271,0.01322919,131072,132071
ctx128k_req003,128k,131072,1000,30,131072,1000,28162,0.21485901,0.01305928,131072,132071
ctx128k_req003,128k,131072,1000,31,131072,1000,27890,0.21278381,0.01314404,131072,132071
ctx128k_req003,128k,131072,1000,32,131072,1000,24435,0.18642426,0.01307158,131072,132071
ctx128k_req003,128k,131072,1000,33,131072,1000,41748,0.31851196,0.01320541,131072,132071
ctx128k_req003,128k,131072,1000,34,131072,1000,17242,0.13154602,0.01308124,131072,132071
ctx128k_req003,128k,131072,1000,35,131072,1000,30577,0.23328400,0.01328265,131072,132071
ctx128k_req003,128k,131072,1000,36,131072,1000,23902,0.18235779,0.01307837,131072,132071
ctx128k_req003,128k,131072,1000,37,131072,1000,19460,0.14846802,0.01277988,131072,132071
ctx128k_req003,128k,131072,1000,38,131072,1000,48682,0.37141418,0.01321159,131072,132071
ctx128k_req003,128k,131072,1000,39,131072,1000,51905,0.39600372,0.01294697,131072,132071
ctx128k_req003,128k,131072,1000,40,131072,1000,27902,0.21287537,0.01316278,131072,132071
ctx128k_req003,128k,131072,1000,41,131072,1000,23264,0.17749023,0.01301552,131072,132071
ctx128k_req003,128k,131072,1000,42,131072,1000,25948,0.19796753,0.01325056,131072,132071
ctx128k_req003,128k,131072,1000,43,131072,1000,50742,0.38713074,0.01342317,131072,132071
ctx128k_req003,128k,131072,1000,44,131072,1000,17514,0.13362122,0.01255354,131072,132071
ctx128k_req003,128k,131072,1000,45,131072,1000,39630,0.30235291,0.01297746,131072,132071
ctx128k_req003,128k,131072,1000,46,131072,1000,52388,0.39968872,0.01341621,131072,132071
ctx128k_req003,128k,131072,1000,47,131072,1000,19358,0.14768982,0.01264777,131072,132071
ctx128k_req003,128k,131072,1000,48,131072,1000,27549,0.21018219,0.01293382,131072,132071
ctx128k_req003,128k,131072,1000,49,131072,1000,32762,0.24995422,0.01258176,131072,132071
ctx128k_req003,128k,131072,1000,50,131072,1000,30763,0.23470306,0.01303300,131072,132071
ctx128k_req003,128k,131072,1000,51,131072,1000,30477,0.23252106,0.01277414,131072,132071
ctx128k_req003,128k,131072,1000,52,131072,1000,26309,0.20072174,0.01268327,131072,132071
ctx128k_req003,128k,131072,1000,53,131072,1000,22488,0.17156982,0.01260629,131072,132071
ctx128k_req003,128k,131072,1000,54,131072,1000,17539,0.13381195,0.01234789,131072,132071
ctx128k_req003,128k,131072,1000,55,131072,1000,48728,0.37176514,0.01263706,131072,132071
ctx128k_req003,128k,131072,1000,56,131072,1000,22169,0.16913605,0.01246013,131072,132071
ctx128k_req003,128k,131072,1000,57,131072,1000,29609,0.22589874,0.01283921,131072,132071
ctx128k_req003,128k,131072,1000,58,131072,1000,15513,0.11835480,0.01283175,131072,132071
ctx128k_req003,128k,131072,1000,59,131072,1000,24049,0.18347931,0.01287108,131072,132071
ctx128k_req003,128k,131072,1000,60,131072,1000,18199,0.13884735,0.01232860,131072,132071
ctx128k_req004,128k,131072,1000,0,131072,1000,12986,0.09907532,0.01552096,131072,132071
ctx128k_req004,128k,131072,1000,1,131072,1000,4754,0.03627014,0.01525274,131072,132071
ctx128k_req004,128k,131072,1000,2,131072,1000,14913,0.11377716,0.01248928,131072,132071
ctx128k_req004,128k,131072,1000,3,131072,1000,9751,0.07439423,0.01400214,131072,132071
ctx128k_req004,128k,131072,1000,4,131072,1000,29851,0.22774506,0.01435164,131072,132071
ctx128k_req004,128k,131072,1000,5,131072,1000,7166,0.05467224,0.01271117,131072,132071
ctx128k_req004,128k,131072,1000,6,131072,1000,26039,0.19866180,0.01247063,131072,132071
ctx128k_req004,128k,131072,1000,7,131072,1000,17718,0.13517761,0.01239478,131072,132071
ctx128k_req004,128k,131072,1000,8,131072,1000,15161,0.11566925,0.01217925,131072,132071
ctx128k_req004,128k,131072,1000,9,131072,1000,17911,0.13665009,0.01296265,131072,132071
ctx128k_req004,128k,131072,1000,10,131072,1000,16571,0.12642670,0.01306261,131072,132071
ctx128k_req004,128k,131072,1000,11,131072,1000,48846,0.37266541,0.01331680,131072,132071
ctx128k_req004,128k,131072,1000,12,131072,1000,20341,0.15518951,0.01279893,131072,132071
ctx128k_req004,128k,131072,1000,13,131072,1000,14460,0.11032104,0.01266160,131072,132071
ctx128k_req004,128k,131072,1000,14,131072,1000,11883,0.09066010,0.01335789,131072,132071
ctx128k_req004,128k,131072,1000,15,131072,1000,25543,0.19487762,0.01357456,131072,132071
ctx128k_req004,128k,131072,1000,16,131072,1000,23927,0.18254852,0.01309888,131072,132071
ctx128k_req004,128k,131072,1000,17,131072,1000,97176,0.74139404,0.01386710,131072,132071
ctx128k_req004,128k,131072,1000,18,131072,1000,13038,0.09947205,0.01296088,131072,132071
ctx128k_req004,128k,131072,1000,19,131072,1000,36242,0.27650452,0.01338091,131072,132071
ctx128k_req004,128k,131072,1000,20,131072,1000,54694,0.41728210,0.01366765,131072,132071
ctx128k_req004,128k,131072,1000,21,131072,1000,45849,0.34980011,0.01377928,131072,132071
ctx128k_req004,128k,131072,1000,22,131072,1000,16249,0.12397003,0.01330515,131072,132071
ctx128k_req004,128k,131072,1000,23,131072,1000,20540,0.15670776,0.01338390,131072,132071
ctx128k_req004,128k,131072,1000,24,131072,1000,38561,0.29419708,0.01397146,131072,132071
ctx128k_req004,128k,131072,1000,25,131072,1000,17428,0.13296509,0.01342139,131072,132071
ctx128k_req004,128k,131072,1000,26,131072,1000,50230,0.38322449,0.01389240,131072,132071
ctx128k_req004,128k,131072,1000,27,131072,1000,40814,0.31138611,0.01407616,131072,132071
ctx128k_req004,128k,131072,1000,28,131072,1000,42162,0.32167053,0.01378224,131072,132071
ctx128k_req004,128k,131072,1000,29,131072,1000,52143,0.39781952,0.01390686,131072,132071
ctx128k_req004,128k,131072,1000,30,131072,1000,39506,0.30140686,0.01376871,131072,132071
ctx128k_req004,128k,131072,1000,31,131072,1000,37772,0.28817749,0.01397124,131072,132071
ctx128k_req004,128k,131072,1000,32,131072,1000,35533,0.27109528,0.01396295,131072,132071
ctx128k_req004,128k,131072,1000,33,131072,1000,53959,0.41167450,0.01404777,131072,132071
ctx128k_req004,128k,131072,1000,34,131072,1000,21886,0.16697693,0.01391558,131072,132071
